time,RLQRD_state_norm,LQR_state_norm,RLQR_state_norm,Hinf_state_norm,AEM_state_norm,RLQRD_input_norm,LQR_input_norm,RLQR_input_norm,Hinf_input_norm,AEM_input_norm,disturbance_norm
3.79,0.007962097528111004,0.08989666180731927,0.058573421043281795,0.13921098791915185,3.4044196315766914e-05,28.77504627774714,0.02545092459318124,0.16480352304146761,0.00020344571939053744,1.6971015265211953,3.1005404607871376e-05
3.8000000000000003,0.008681374082651716,0.08944047041906927,0.05797702389114996,0.13923196801175214,3.1102574845888956e-05,28.827895008565356,0.025624292904822175,0.16320109178450082,0.000203475690366268,1.5504602481827334,2.8196310406462624e-05
3.81,0.009407102307381046,0.0889800276927984,0.057378679505715235,0.13925011209718174,2.8285087961839175e-05,28.880648712143177,0.025792235174793406,0.16158979009386734,0.0002035015673358793,1.410007212290857,2.5512450410541697e-05
3.8200000000000003,0.010138089390813931,0.08851549201754354,0.05677858180087646,0.13926554536985092,2.559318924089187e-05,28.933306998376313,0.025954672648218137,0.15997004759465563,0.00020352353114994553,1.2758148802500373,2.295524260912138e-05
3.83,0.010873401283465268,0.08804702342071055,0.056176925977562416,0.13927839443442658,2.3028300827276884e-05,28.98586947364081,0.02611152831351671,0.15834229758202104,0.0002035417646708921,1.1479541464926992,2.0526073168528856e-05
3.84,0.011612284621989339,0.08757478352774699,0.05557390847068367,0.139288787273928,2.0591812952916593e-05,29.038335740931533,0.02626272691319288,0.15670697697152333,0.00020355645272678193,1.0264943145875431,1.8226295962889997e-05
3.85,0.012354114912536643,0.08709893552121194,0.054969726895309996,0.1392968532173548,1.8285083466546417e-05,29.090705400002065,0.02640819495552219,0.15506452625425937,0.00020356778206443945,0.911503073765704,1.60572321131244e-05
3.86,0.013098361333890182,0.08661964409925328,0.054364579992062706,0.13930272290685625,1.610943737137277e-05,29.142978047505874,0.026547860727057056,0.15341538945729885,0.0002035759413019245,0.8030464758723731,1.4020169534591187e-05
3.87,0.013844562320600624,0.08613707543350091,0.053758667571709925,0.13930652826445078,1.4066166371410422e-05,29.19515327713881,0.026681654305871518,0.15176001410996776,0.00020358112088037013,0.7011889127508979,1.2116362493528721e-05
3.88,0.014592308298059376,0.08565139712638634,0.053152190458950824,0.13930840245830362,1.2156528426645152e-05,29.247230679782806,0.02680950757547472,0.15009885121656302,0.00020358351301519577,0.6059930940665128,1.0347031172431841e-05
3.89,0.01534122926189928,0.0851627781678978,0.052545350435372846,0.13930847986857292,1.0381747317169743e-05,29.29920984365083,0.026931354239329203,0.14843235523612128,0.00020358331164671147,0.5175200255768903,8.713361244499577e-06
3.9,0.016090985701643173,0.08467138889178148,0.051938350181564,0.13930689605283253,8.743012216434e-06,29.351090354432955,0.02704712983591522,0.14676098406991062,0.00020358071239012513,0.43582898785618573,7.216503457291317e-06
3.91,0.016841261873632628,0.08417740093119887,0.051331393218360125,0.13930378771108076,7.24147727376004e-06,29.40287179544358,0.02715677175428834,0.14508519905735828,0.0002035759124849673,0.36097751547949697,5.857573225722414e-06
3.92,0.0175917607509243,0.0836809871738505,0.0507246838472048,0.13929929265034527,5.8782612062800505e-06,29.454553747769726,0.02726021925008263,0.1434054649811793,0.00020356911074394764,0.2930213766743637,4.63765023453049e-06
3.93,0.018342200188007207,0.08318232171657734,0.050118427089597094,0.1392935497488925,4.6544469004805465e-06,29.50613579042034,0.027357413461916193,0.14172225008252262,0.00020356050750125693,0.23201455344601543,3.557778050337769e-06
3.94,0.019092309977589945,0.08268157981945028,0.049512828625599796,0.13928669892005244,3.5710810235957495e-06,29.557617500476656,0.027448297428160726,0.14003602608700763,0.00020355030456032974,0.17800922218298054,2.6189637434361734e-06
3.95,0.019841829570728664,0.08217893785935895,0.04890809473137866,0.13927888107566758,2.629173645261711e-06,29.608998453243444,0.027532816104041267,0.13834726824258367,0.0002035387051410813,0.1310557347502946,1.822177519414584e-06
3.96,0.020590506295981588,0.08167457328311174,0.048304432215739844,0.1392702380891765,1.829697870330633e-06,29.660278222401228,0.02761091637903574,0.1366564553702088,0.00020352591382663462,0.09120260007890521,1.168352360749543e-06
3.97,0.021338093958051318,0.08116866456005795,0.04770204835563067,0.13926091275834204,1.1735894854681426e-06,29.711456380159316,0.027682547094548912,0.13496406992840987,0.00020351213650955172,0.05849646626640535,6.583836784748033e-07
3.98,0.02208435172792342,0.08066139113424484,0.047101150830565694,0.13925104876763414,6.617466296808564e-07,29.762532497409705,0.02774765906183796,0.13327059809285682,0.00020349758033758487,0.032982103234400574,2.931289740422601e-07
3.99,0.022829043259018394,0.08015293337612138,0.04650194765593744,0.13924079065027725,2.9502954610006647e-07,29.81350614388172,0.027806205080171977,0.1315765298521584,0.00020348245365896264,0.01470238619744451,7.340751148653936e-08
4.0,0.023571935980123877,0.07964347253380112,0.04590464711516847,0.13923028374997362,7.426106878256048e-08,29.864376888297436,0.027858139955210283,0.12988235912116344,0.00020346696596722653,0.0036982832138708573,0.0
4.01,0.024312800527735472,0.07913319068389764,0.04530945769065849,0.13921967418231165,4.910283415063267e-10,29.915144298527736,0.027903420517588703,0.12818858387313298,0.00020345132784563318,1.2124177986073421e-05,7.364828702287608e-08
4.0200000000000005,0.025051410289181803,0.07862227068194513,0.044716587993478114,0.13920910879587117,7.365189013013403e-08,29.965807941749066,0.027942005641706142,0.12649570629223358,0.00020343575091113903,0.003671084459261772,2.9505506195081706e-07
4.03,0.02578754103442385,0.07811089611241816,0.044126246691757715,0.13919873513303518,2.9526535474271513e-07,30.016367384600773,0.02797385626470798,0.12480423294788814,0.00020342044775798187,0.01472021883820898,6.648835705584868e-07
4.04,0.0265209706193139,0.07759925123836423,0.04353864243771831,0.1391887013905198,6.657235038917772e-07,30.066822193342983,0.027998935405665733,0.12311467499261096,0.00020340563190087606,0.03318939349372883,1.1837573402346485e-06
4.05,0.02725147874680996,0.07708752095066357,0.042953983793288776,0.13917915637963246,1.1856515287399685e-06,30.117171934015012,0.028017208184956805,0.12142754838504549,0.0002033915177178379,0.059109781323604754,1.8522599161231356e-06
4.0600000000000005,0.02797884677547677,0.07657589071693097,0.04237247915425248,0.13917024948626996,1.8556347711750064e-06,30.167416172594237,0.028028641843851638,0.11974337414001533,0.00020337832039265605,0.0925105605728816,2.6709346082566644e-06
4.07,0.028702857566787848,0.07606454653007448,0.04179433667286525,0.13916213063066699,2.6762182280042554e-06,30.21755447515539,0.02803320576431943,0.11806267860749226,0.00020336625585702493,0.13341889845673421,3.6402842497724954e-06
4.08,0.029423295364436115,0.07555367485652707,0.04121976417888542,0.13915495022690644,3.6479063007786493e-06,30.267586408030198,0.02803087148906802,0.11638599378247648,0.0002033555407323561,0.18185993873146838,4.7607709662930846e-06
4.09,0.030139945700183017,0.07504346258416685,0.04064896909895774,0.13914885914220265,4.7711625655034965e-06,30.317511537967405,0.028021612741837502,0.11471385764787316,0.00020334639227128495,0.23785679009977945,6.032815956550869e-06
4.1,0.03085259532181533,0.07453409696994276,0.0400821583742927,0.13914400865596904,6.0464095535220676e-06,30.367329432293033,0.028005405447971646,0.113046814552533,0.00020333902829888957,0.3014305152248351,7.456799284335062e-06
4.11,0.03156103213960084,0.07402576558722268,0.03951953837658556,0.13914055041868104,7.474028543356802e-06,30.417039659070873,0.02798222775529631,0.11138541562670133,0.00020333366715363725,0.3726001203217515,9.033059681835742e-06
4.12,0.032265045188288016,0.07351865627288157,0.03896131482212165,0.13913863641054638,9.054359363745433e-06,30.466641787263217,0.027952060055338682,0.10973021923718632,0.0002033305276280766,0.4513825453223306,1.076189436445285e-05
4.13,0.032964424602217865,0.07301295707414812,0.038407692684019314,0.13913841889999382,1.078770020804927e-05,30.516135386891648,0.027914885004926858,0.10808179148460903,0.0002033298289092916,0.5377926546142142,1.2643558857141012e-05
4.14,0.033658961601536926,0.07250885619522855,0.0378588761025674,0.1391400504019918,1.2674307460162342e-05,30.565520029198037,0.027870687548214805,0.10644070674513174,0.0002033317905191346,0.6318432283572479,1.467826683235251e-05
4.15,0.034348448487840445,0.07200654194372699,0.03731506829362172,0.13914368363620908,1.4714395532014058e-05,30.61479528680546,0.027819454939184557,0.10480754825906986,0.00020333663225425474,0.7335449543798974,1.686618995963964e-05
4.16,0.0350326786478511,0.07150620267688286,0.03677647145503463,0.13914947148502876,1.6908136712742592e-05,30.663960733879236,0.02776117676468363,0.10318290876877301,0.00020334457412593974,0.8429064206586564,1.9207457766973342e-05
4.17,0.0357114465639639,0.07100802674764572,0.03624328667110371,0.13915756695142711,1.9255661029604834e-05,30.713015946287836,0.027695844968063536,0.10156739120810149,0.00020335583629978662,0.9599341083832404,2.1702157513835847e-05
4.18,0.03638454783067303,0.07051220245060949,0.03571571381503945,0.1391681231167298,2.1757056120685856e-05,30.76196050176373,0.02762345387349285,0.09996160944571854,0.00020337063903522027,1.0846323856104247,2.4350334076132906e-05
4.19,0.03705177917604813,0.07001891796782798,0.03519395144946968,0.1391812930982565,2.4412367119456518e-05,30.810793980064133,0.02754400021102735,0.09836618908425569,0.00020338920262487491,1.2170035015087983,2.7151989842979085e-05
4.2,0.0377129384875537,0.06952836131453503,0.03467819672501798,0.13919723000686626,2.7221596551234588e-05,30.859515963131464,0.02745748314252946,0.09678176831717485,0.00020341174733385704,1.357047581197092,3.0107084625392995e-05
4.21,0.038367824841609145,0.06904072028479288,0.034168645277017615,0.13921608690441575,3.018470424158763e-05,30.908126035253684,0.027363904288539274,0.09520899884483301,0.0002034384933389065,1.5047626211779328,3.3215535576954496e-05
4.22,0.03901623853637456,0.06855618239709349,0.033665491120449434,0.1392380167611413,3.33016072367303e-05,30.956623783224288,0.027263267756211358,0.09364854685083573,0.00020346966066747216,1.6601444853696081,3.6477217126448206e-05
4.23,0.03965798112731932,0.06807493483993829,0.03316892654322366,0.13926317241297803,3.657217973594126e-05,31.005008796501993,0.027155580168444302,0.092101094039226,0.00020350546913672015,1.823186901737076,3.9891960922538e-05
4.24,0.04029285546519209,0.06759716441742242,0.03267914199796126,0.1392917065188272,3.999625303604455e-05,31.053280667370014,0.027040850694344292,0.09056733873237309,0.00020354613829249145,1.993881459524431,4.3459555790496225e-05
4.25,0.04092066573606182,0.06712305749485058,0.03219632599247043,0.13932377151778413,4.357361548797969e-05,31.101438991095,0.02691909108117896,0.08904799702857594,0.00020359188734822526,2.1722176070900354,4.717974770102109e-05
4.26,0.041541217503142686,0.06665279994441263,0.031720664979158555,0.13935951958633883,4.730401246549398e-05,31.149483366085406,0.026790315687995964,0.0875438040173511,0.00020364293512386614,2.3581826503459737,5.105223975115861e-05
4.2700000000000005,0.04215431775015298,0.06618657709094733,0.031252343243669635,0.13939910259556113,5.1187146345973666e-05,31.19741339404941,0.02665454152109939,0.08605551504910541,0.00020369949998477158,2.5517617518026485,5.50766921573582e-05
4.28,0.04275977492598859,0.0657245736578239,0.0307915427930915,0.1394426720682824,5.522267650344336e-05,31.24522868015227,0.026511788271598894,0.08458390705436251,0.0002037617997806358,2.752937930219986,5.925272226066631e-05
4.29,0.043357398990518804,0.06526697371297185,0.030338443244136298,0.1394903791362867,5.941021931373792e-05,31.292928833173015,0.026362078355270196,0.08312977990588698,0.00020383005178444889,2.9616920608654587,6.357990454408987e-05
4.3,0.043947001461334616,0.06481396061508998,0.029893221711761567,0.13954237449752224,6.374934817187881e-05,31.340513465660578,0.02620543695499244,0.08169395781489003,0.00020390447263150628,3.1780028763805155,6.805777066211938e-05
4.3100000000000005,0.04452839546129932,0.0643657169600665,0.02945605269876723,0.13959880837334643,6.823959352164491e-05,31.387982194089115,0.026041892066057823,0.08027729074996831,0.0002039852782584858,3.401846968254917,7.268580948243224e-05
4.32,0.04510139576676791,0.0639224245276427,0.029027107986975775,0.13965983046581565,7.288044289735843e-05,31.435334639012662,0.025871474544682048,0.07888065586448217,0.00020407268384260995,3.6331987889100104,7.746346713977313e-05
4.33,0.04566581885635622,0.06348426422835352,0.028606556530677542,0.13972558991503284,7.767134097788222e-05,31.482570425218974,0.02569421816008224,0.07750495891468916,0.0002041669037409082,3.8720306543907537,8.239014710201384e-05
4.34,0.046221482960153125,0.06305141605077819,0.02819456435310037,0.139796235256564,8.261168965283214e-05,31.529689181882485,0.025510159650530766,0.07615113564707802,0.00020426815142959794,4.118312747666664,8.746521024838607e-05
4.3500000000000005,0.046768208109280236,0.0626240590091359,0.027791294446740587,0.13987191437893656,8.77008481009965e-05,31.57669054271646,0.02531933878384114,0.07482015312897966,0.00020437663944359915,4.372013122541315,9.26879749598808e-05
4.36,0.0473058161857124,0.062202371091260256,0.027396906678469946,0.13995277448123106,9.293813288095733e-05,31.623574146124135,0.025121798422795456,0.07351301099165425,0.00020449257931620004,4.633097708170085,9.805771722180259e-05
4.37,0.047834130972281085,0.0617865292069878,0.02701155770040818,0.14003896203077879,9.832281803390141e-05,31.67033963534894,0.024917584596083626,0.07223074254968313,0.00020461618151888916,4.901530314185596,0.00010357367073846799
4.38,0.04835297820278939,0.06137670913699539,0.026635400867621867,0.1401306227209765,0.00010385413519860986,31.716986658623668,0.024706746575392634,0.0709744157546654,0.00020474765540137103,5.177272636430246,0.00010923502706002438
4.39,0.0488621856121738,0.060973085482121436,0.026268586163774452,0.14022790142923194,0.00010953127373860349,31.76351486931859,0.024489336959361497,0.0697451339350107,0.00020488720913178132,5.460284263294723,0.00011504093572137163
4.4,0.04936158298665358,0.06057583161320576,0.025911260135907267,0.14033094217504966,0.00011535338088142508,31.809923926088448,0.02426541176520528,0.06854403626714968,0.00020503504963711718,5.750522682661555,0.00012099050439316347
4.41,0.049851002213812994,0.06018511962148267,0.025563565839573935,0.14043988807827174,0.0001213195618700365,31.8562134930183,0.024035030528911164,0.06737229791692752,0.00020519138254389868,6.047943289452588,0.0001270827990448498
4.42,0.050330277332566245,0.05980112026956109,0.02522564279557806,0.14055488131748323,0.00012742888012629106,31.902383239768167,0.02379825641502259,0.06623112978354875,0.00020535641211907833,6.352499393778432,0.00013331684411974925
4.43,0.05079924458295859,0.05942400294302515,0.02489762695957237,0.14067606308859576,0.0001336803574264709,31.948432841716432,0.023555156337156567,0.06512177777252337,0.00020553034121121262,6.6641422296893404,0.00013969162272208999
4.44,0.05125774245576039,0.059053935602687575,0.024579650705764275,0.1408035735636199,0.00014007297408882667,31.99436198010196,0.0233058010905464,0.06404552151903199,0.00020571337119191304,6.9828209645244375,0.00014620607681600285
4.45,0.05170561174181395,0.05869108473752714,0.024271842825933233,0.14093755184963902,0.0001466056691731043,32.04017034216485,0.023050265498069714,0.06300367247948366,0.0002059057018975906,7.3084827088584845,0.00015285910743641042
4.46,0.05214269558109553,0.058335615318339924,0.02397432854489742,0.14107813594799617,0.00015327734069200155,32.08585762128586,0.022788628571414483,0.061997571307373975,0.0002061075315715106,7.641072527043369,0.0001596495749117761
4.47,0.0525688395114574,0.05798769075213277,0.023687229553467016,0.14122546271370512,0.0001600868458345189,32.1314235171244,0.022520973689255444,0.06102858443054036,0.0002063190568061719,7.980533448342529,0.00016657629909865541
4.48,0.0529838915170167,0.05764747283728512,0.02341066405978661,0.141379667815098,0.00016703300120114647,32.17686773575505,0.022247388794566128,0.060098099751292,0.00020654047248602647,8.326806478655419,0.0001736380596280066
4.49,0.053387702076160046,0.05731512171950349,0.023144746859797727,0.14154088569372109,0.00017411458305084405,32.22218998980259,0.021967966613482458,0.059207521399433985,0.00020677197173055455,8.679830612829853,0.00018083359616319106
4.5,0.05378012420913447,0.056990795848590244,0.022889589427342705,0.1417092495244895,0.00018133032755974517,32.267389998575474,0.021682804898467585,0.05835826348164675,0.00020701374583770958,9.039542847558817,0.00018816160866962713
4.51,0.0541610135251967,0.05667465193604583,0.022645300024183444,0.14188489117611333,0.00018867893109154692,32.31246748819774,0.021392006698913016,0.05755174278967613,0.00020726598422774907,9.405878194859815,0.00019562075769600685
4.5200000000000005,0.05453022826929426,0.056366844913520515,0.02241198382992242,0.1420679411718057,0.00019615905047949748,32.35742219173929,0.02109568066275558,0.0567893704547958,0.00020752887438746476,9.778769696132356,0.0002032096646670335
4.53,0.05488762936825341,0.05606752789212837,0.02218974309149239,0.14225852865028493,0.00020376930331993622,32.402253849344476,0.020793941373203017,0.05607254256720334,0.00020780260181482767,10.158148436791375,0.00021092691218759565
4.54,0.0552330804764497,0.05577685212263303,0.02197867729152768,0.14245678132708145,0.00021150826827730462,32.44696220835901,0.020486909725255607,0.05540262981617922,0.00020808734996406316,10.543943561472455,0.00021877104435831524
4.55,0.055566448020938485,0.05549496695651085,0.021778883334549377,0.1426628254561611,0.00021937448540056273,32.49154702345513,0.020174713347398846,0.05478096624924684,0.00020838330019116845,10.936082289805617,0.00022674056710238845
4.5600000000000005,0.055887601246023245,0.05522201980789299,0.021590455749495984,0.14287678579187568,0.0002273664564509323,32.53600805675492,0.019857487074640818,0.054208837294899885,0.0002086906316998895,11.334489932753794,0.00023483394850363885
4.57,0.056196412257240876,0.05495815611638421,0.021413486906717606,0.1430987855512521,0.00023548264524088323,32.580345077951954,0.01953537347999347,0.05368746724174713,0.0002090095214881699,11.739089909511714,0.00024304961915570583
4.58,0.056492756064744,0.05470351931075153,0.021248067247136054,0.14332894637663052,0.00024372147798428864,32.624557864430884,0.01920852347257297,0.05321800641457361,0.00020934014429508591,12.149803764961641,0.0002513859725222826
4.59,0.05677651062606079,0.054458250773471495,0.02109428552086538,0.14356738829866353,0.00025208134365766057,32.668646201385236,0.01887709697174436,0.05280151833170218,0.0002096826725482834,12.566551187681421,0.0002598413653083087
4.6000000000000005,0.057047556888213884,0.05422248980612046,0.02095222903220025,0.14381422969968558,0.00026056059437237197,32.7126098819333,0.018541263668188673,0.05243896716467961,0.00021003727631192814,12.989250028500198,0.00026841411784203216
4.61,0.05730577882918076,0.053996373595587406,0.02082198388752519,0.14406958727746494,0.0002691575457577809,32.75644870723194,0.01820120388446003,0.052131205847138457,0.00021040412323518586,13.417816319597689,0.00027710251446784164
4.62,0.057551063498678286,0.053780037181084386,0.02070363524238973,0.14433357600934776,0.0002778704773551533,32.800162486588505,0.01785710954956312,0.051878965191399146,0.00021078337850124435,13.85216429414168,0.0002859048039497756
4.63,0.057783301058255146,0.053573613421925154,0.020597267543745235,0.14460630911680528,0.00028669763302229673,32.8437510375706,0.017509185304360228,0.051682844366324206,0.00021117520477689157,14.292206406459515,0.00029481919988560225
4.64,0.05800238482067633,0.05337723296603785,0.02050296476316173,0.1448878980303943,0.00029563722134879326,32.88721418611382,0.017157649757258475,0.051543303066499804,0.0002115797621626639,14.73785335273797,0.00030384388113136593
4.65,0.05820821128858456,0.053191024219173634,0.020420810616747217,0.14517845235514185,0.0003046874160817296,32.93055176662737,0.016802736912684225,0.05146065566072782,0.00021199720814357788,15.189014092246385,0.00031297699223629857
4.66,0.058400680192424,0.05301511331476871,0.02035088876748833,0.14547807983636313,0.00031384635656182385,32.97376362209749,0.016444697798373046,0.05143506754833645,0.0002124276975404583,15.645595869078107,0.0003222166438879773
4.67,0.05857969452761224,0.05284962408441356,0.020293283005825523,0.14578688632592451,0.0003231121481698249,33.01684960418877,0.01608380232154684,0.05146655387778913,0.0002128713824618776,16.107504234403997,0.00033156091336762513
4.68,0.05874516059094738,0.05269467802887981,0.020248077404472976,0.1461049757489602,0.00033248286278308775,33.059809573343166,0.015720341388659097,0.05155498069771638,0.00021332841225671774,16.574643069233254,0.000341007845015427
4.69,0.05889698801623699,0.05255039428965179,0.02021535644379396,0.14643245007105277,0.0003419565392421909,33.10264339887677,0.015354629328600124,0.05170006852106934,0.00021379893346736985,17.04691460767479,0.00035055545070575327
4.7,0.05903508980913693,0.0524168896209075,0.020195205104443573,0.14676940926588813,0.00035153118382749097,33.14535095907442,0.014987006665075178,0.05190139819438647,0.0002142830897835834,17.52421946069402,0.00036020171033215257
4.71,0.05915938238118822,0.05229427836189148,0.02018770892448681,0.14711595128339375,0.00036120477074547504,33.18793214128178,0.014617843290260125,0.0521584188819157,0.00021478102199697853,18.00645664035805,0.00036994457230201663
4.72,0.05926978558304075,0.052182672409620406,0.020192954018781017,0.1474721720183701,0.000370975242624812,33.23038684199524,0.014247542098690641,0.052470457903659534,0.000215292867956235,18.493523584564407,0.0003797819540407543
4.73,0.05936622273685321,0.05208218119186173,0.020211027059064336,0.1478381652796248,0.00038084051102194234,33.27271496694942,0.013876543147417575,0.052836732111311964,0.00021581876252296943,18.985316182245192,0.0003897117425053731
4.74,0.05944862066785924,0.051992911640324935,0.0202420152139003,0.1482140227596185,0.00039079845693610135,33.314916431202185,0.013505328415345642,0.053256360449093605,0.00021635883752831514,19.48172879904155,0.00039973179470731787
4.75,0.05951690973509041,0.05191496816400564,0.020286006048373884,0.1485998340046321,0.00040084693133362774,33.35699115921729,0.013134427240669938,0.05372837732862625,0.00021691322173021598,19.982654303441045,0.0004098399382444407
4.76,0.05957102386124685,0.05184845262262416,0.020343087384196018,0.14899568638546393,0.00041098375568142837,33.398939084944516,0.012764422519324106,0.05425174644764643,0.0002174820407714483,20.487984093371335,0.0004200339718419574
4.7700000000000005,0.05961090056170773,0.05179346430010155,0.020413347121629736,0.14940166506866645,0.00042120672248945756,33.440760151897415,0.012395957747652281,0.05482537469963328,0.00021806541713838192,20.99760812324344,0.0004303116659022485
4.78,0.05963648097267347,0.05175009987801915,0.020496873025380294,0.14981785298833059,0.0004315135958620653,33.482454313228374,0.012029744986557485,0.05544812585242846,0.00021866347012049453,21.51141493143693,0.00044067076306336124
4.79,0.059647709878433056,0.051718453409010844,0.020593752477272142,0.1502443308184268,0.00044190211205807266,33.52402153180126,0.011666573808429857,0.05611883371516378,0.00021927631577065023,22.029291668220296,0.00045110897876607977
4.8,0.05964453573774981,0.051698616290041494,0.02070407219914827,0.1506811769457115,0.0004523699800594393,33.565461780261444,0.011307321256901906,0.05683631456059651,0.00021990406686615558,22.55112412409959,0.0004616240018293854
4.8100000000000005,0.059626910709360235,0.05169067723552944,0.02082791794995442,0.1511284674432068,0.00046291488214834713,33.60677504110325,0.010952962795544603,0.05759937862073269,0.00022054683287060496,23.076796758586585,0.00047221349503418424
4.82,0.059594790676580904,0.05169472225027683,0.02096537420139809,0.15158627604426225,0.0004735344744925746,33.64796130673471,0.0106045841351337,0.05840684052425843,0.00022120471989652774,23.606192729380325,0.00048287509571512947
4.83,0.059548135271019154,0.05171083460217711,0.021116523796889324,0.15205467411720647,0.00048422638773898825,33.68902057953982,0.010263393697429481,0.059257528592241,0.0002218778306688483,24.139193921953165,0.0004936064163603938
4.84,0.059486907895384446,0.051739094794675845,0.02128144759867013,0.15253373064059675,0.0004949882276150104,33.72995287193797,0.0099307352813185,0.060150292951909004,0.00022256626448917256,24.675680979534636,0.0005044050452192253
4.8500000000000005,0.059411075745397626,0.05177958053896796,0.021460224128120087,0.15302351217907426,0.0005058175755378898,33.77075820644071,0.009608100228196324,0.061084012465845036,0.00022327011720091062,25.215533333484075,0.0005152685469171255
4.86,0.059320609830796796,0.05183236672592187,0.02165292920418843,0.15352408285983257,0.0005167119892316197,33.811436615705965,0.009297138023156582,0.0620576005049935,0.00022398948115524917,25.75862923404462,0.0005261944630784927
4.87,0.05921548499543883,0.0518975253977287,0.021859635584753824,0.15403550434970745,0.0005276690033513407,33.85198814258928,0.0089996638108887,0.0630700096183862,0.0002247244451779838,26.304845781470274,0.0005371803129565614
4.88,0.059095679936497156,0.05197512571928248,0.022080412615461228,0.15455783583289429,0.0005386861301150628,33.89241284019247,0.008717660763709285,0.06412023517069101,0.0002254750945372232,26.85405895751786,0.0005482235940704668
4.89,0.05896117722275716,0.052065233949305824,0.02231532589024298,0.15509113398930144,0.0005497608599425327,33.93271077190942,0.008453274663443665,0.06520731803114958,0.00022624151091197678,27.40614365729513,0.0005593217828492686
4.9,0.058811963312011814,0.052167913411242585,0.022564436927313466,0.1556354529735455,0.0005608906621010809,33.97288201146916,0.008208797555271466,0.06633034640491292,0.00022702377236163564,27.960973721456828,0.000570472335282765
4.91,0.05864802856756152,0.052283224463947904,0.022827802863949517,0.15619084439459635,0.0005720729853582789,34.01292664297604,0.007986637082188896,0.06748845690101436,0.00022782195329635913,28.518421968740302,0.0005816726875789053
4.92,0.05846936727382346,0.0524112244722131,0.023105476172849436,0.1567573572960777,0.0005833052586412143,34.05284476094721,0.007789268374719206,0.06868083493105456,0.00022863612444837744,29.078360228830917,0.00059292025682766
4.93,0.05827597765105704,0.05255196777717054,0.023397504402319406,0.15733503813723065,0.0005945848917022442,34.092636470347024,0.007619166458407677,0.06990671452988739,0.00022946635284422,29.64065937555046,0.000604212441671127
4.94,0.058067861869214,0.05270550566663051,0.023703929941984038,0.1579239307745451,0.0006059092757909993,34.13230188661888,0.007478719306864465,0.07116537768489094,0.00023031270177788056,30.20518936035722,0.0006155466229797296
4.95,0.05784502606092309,0.05287188634540872,0.02402478981517321,0.1585240764440674,0.0006172757843325016,34.171841135713954,0.007370124949021888,0.07245615325439247,0.00023117523078493017,30.771819246150663,0.0006269201645343032
4.96,0.05760748033362155,0.053051154905709094,0.024360115498614457,0.15913551374438786,0.0006286817736111866,34.21125435411713,0.007295280062181391,0.07377841554899951,0.00023205399561758617,31.34041724137061,0.0006383304137139002
4.97,0.0573552387808474,0.05324335329763137,0.024709932769570116,0.15975827862031564,0.0006401245834606602,34.250541688870044,0.007255671348736634,0.07513158264238191,0.00023294904822074812,31.9108507343822,0.0006497747021891171
4.98,0.05708831949270889,0.05344852029987873,0.025074261580112143,0.16039240434724572,0.0006516015379589952,34.28970329759118,0.007252283402911307,0.07651511447077299,0.00023386043670901047,32.48298632813704,0.0006612503466207674
4.99,0.056806744565550314,0.05366669149074305,0.025453115957830248,0.16103792151622406,0.000663109946129389,34.32873934849306,0.007285536464447139,0.07792851077334843,0.0002347882053446603,33.056689875101554,0.000672754649363694
5.0,0.05651054011083578,0.05389789921944998,0.025846503931927608,0.16169485801971537,0.0006746471026459758,34.36765002039643,0.007355263854092282,0.07937130891887269,0.0002357323945166702,33.63182651244244,0.000684284899175563
5.01,0.05619973626327603,0.0541421725779474,0.026254427483373723,0.16236323903807937,0.0006862102885446352,34.40643550274166,0.00746073258735985,0.080843081657684,0.00023669304072069437,34.20826069746091,0.0006958383719304061
5.0200000000000005,0.05587436718822634,0.05439953737322263,0.02667688251755766,0.16304308702676001,0.0006977967719385649,34.445095995596944,0.007600703376588211,0.08234343483229073,0.00023767017654007717,34.785856243264796,0.0007074123313367531
5.03,0.05553447108838816,0.054670016100234475,0.027113858857714793,0.16373442170419222,0.0007094038087384541,34.48363170966377,0.007773520091883075,0.0838720050746032,0.0002386638306278818,35.36447635466964,0.0007190040296601372
5.04,0.05518009020985058,0.05495362791554594,0.027565340257283855,0.16443726004043124,0.0007210286433770468,34.52204286627926,0.007977215380865493,0.08542845751313231,0.00023967402768994796,35.94398366431887,0.0007306107084497928
5.05,0.05481127084751315,0.055250388611742786,0.02803130442928441,0.165151616246508,0.0007326685095379071,34.5603296974156,0.008209619026624716,0.08701248350933452,0.000240700788468985,36.52424026901335,0.0007422295992693386
5.0600000000000005,0.05442806334993675,0.05556031059272083,0.02851172309078267,0.1658775017645152,0.0007443206308881831,34.59849244567643,0.008468458102501032,0.08862379843864564,0.00024174412972970987,37.10510776624019,0.0007538579244312456
5.07,0.05403052212367517,0.05588340284992359,0.029006562020530643,0.16661492525842805,0.0007559822218151667,34.63653136429033,0.008751441795490464,0.09026213952858464,0.00024280406424503488,37.68644729089098,0.000765492897734899
5.08,0.05361870563714699,0.05621967093960762,0.029515781127914035,0.167363892605663,0.000767650488166459,34.674446717101205,0.009056327662956389,0.09192726376358751,0.00024388060078331419,38.26811955215957,0.0007771317252080495
5.09,0.05319267642411517,0.05656911696121033,0.03003933453142191,0.16812440688937808,0.0007793226279935354,34.712238778555715,0.009380969222793113,0.09361894586390226,0.00024497374409665387,38.84998487060935,0.0007887716058514472
