time,RLQRD_state_norm,LQR_state_norm,RLQR_state_norm,Hinf_state_norm,AEM_state_norm,RLQRD_input_norm,LQR_input_norm,RLQR_input_norm,Hinf_input_norm,AEM_input_norm,disturbance_norm
6.0,0.029078483248967037,0.12512440473399736,0.1145316191900858,0.2604492281581038,0.0016242038477393968,37.69474072584209,0.04114982088954036,0.31665015017153186,0.00037747733265679705,80.96783718168255,0.0015109329160767704
6.01,0.03017038723375972,0.12630459473775132,0.11572286354248894,0.2619346205864578,0.001625692381933461,37.72337865909024,0.04116601663871407,0.31966505670389145,0.0003796135886837573,81.04203898226872,0.0015120988754868325
6.0200000000000005,0.03125830997581041,0.12748449379967453,0.11690918718636542,0.26342103686743484,0.00162696352642045,37.75195493906458,0.04117215749995432,0.32266955882525317,0.0003817513155598345,81.10540373280182,0.001513062293949116
6.03,0.03234188150470943,0.12866384498016067,0.11809030281905114,0.26490827409889134,0.001628016770089843,37.78047044539744,0.041168220127776885,0.3256629537438233,0.00038389022105936744,81.15790595481292,0.0015138227520589043
6.04,0.033420743701081244,0.12984239093223054,0.11926592386873833,0.2663961289673173,0.0016288516574196569,37.80892605573968,0.041154184160756266,0.3286445386723961,0.00038603001236547945,81.19952294096593,0.0015143798822674541
6.05,0.03449454858243244,0.13101987396715548,0.12043576456963041,0.26788439779972745,0.0016294677886715518,37.837322645550216,0.041130032243148644,0.3316136110474253,0.00038817039614498755,81.23023476478363,0.0015147333690485867
6.0600000000000005,0.03556295692179676,0.13219603612026198,0.12159954003710192,0.26937287661571724,0.0016298648200712103,37.86566108788562,0.0410957500468069,0.3345694687470595,0.0003903110786235432,81.2500242896393,0.0015148829490515261
6.07,0.03662563712938783,0.1333706192169019,0.12275696634283897,0.2708613611796672,0.0016300424639739256,37.89394225318999,0.041051326293435594,0.3375114103081353,0.00039245176566098236,81.25887717701131,0.0015148284112399245
6.08,0.0376822643436437,0.13454336493857152,0.12390776058993547,0.27234964705308534,0.0016300004890153227,37.92216700908516,0.04099675277723873,0.3404387351421152,0.0003945921628268653,81.25678189399642,0.0015145695970170336
6.09,0.03873251969013365,0.13571401488916446,0.12505164098792118,0.2738375296470709,0.0016297387202471845,37.950336220161184,0.040932024388021425,0.34335074374995744,0.0003967319754761876,81.24372972008052,0.0015141064003369718
6.1000000000000005,0.03977608967591171,0.1368823106613417,0.12618832692769746,0.27532480427488715,0.0016292570392583158,37.978450747767326,0.040857139134813085,0.3462467379359066,0.00039887090882524093,81.2197147531637,0.001513438767802042
6.11,0.04081266569382958,0.13804799390300254,0.12731753905635643,0.27681126620462865,0.001628555384280405,38.00651144980342,0.04077209817008826,0.3491260210201854,0.0004010086680276033,81.18473391483707,0.0015125666987460661
6.12,0.04184194361663148,0.13921080638383984,0.12843899935186062,0.27829671071196893,0.001627633750278837,38.034519180511836,0.04067690581466883,0.351987898050576,0.0004031449582502402,81.13878695490985,0.001511490245303698
6.13,0.04286362346475157,0.14037049006196334,0.1295524311975583,0.2797809331329752,0.0016264921890284249,38.062474790270024,0.04057156958340269,0.3548316760128697,0.0004052794847496947,81.0818764551843,0.001510209512465685
6.140000000000001,0.043877409134921656,0.14152678715057398,0.13065755945651256,0.28126372891697504,0.0016251308091740253,38.090379125383656,0.040456100211721475,0.3576566640401676,0.00040741195294834723,81.01400783247718,0.001508724658120049
6.15,0.044883008179190546,0.1426794401846727,0.13175411054561945,0.2827448936794621,0.001623549776276004,38.118233027880564,0.040330511683194105,0.3604621736210119,0.00040954206851072535,80.93518934088611,0.0015070358930791697
6.16,0.045880131625920764,0.14382819208778636,0.13284181250949317,0.2842242232550253,0.0016217493128405295,38.146037335305365,0.04019482125820232,0.3632475188063261,0.00041166953741984043,80.84543207329939,0.0015051434810927394
6.17,0.046868493835885185,0.14497278623869453,0.13392039509409479,0.2857015137502893,0.0016197296983346751,38.17379288051492,0.040049049503880496,0.36601201641514286,0.0004137940660535358,80.74474996214873,0.001503047738846583
6.18,0.047847812387826275,0.14611296653813924,0.13498958982008208,0.2871765615968503,0.0016174912691863037,38.20150049147474,0.039893220325474585,0.3687549862390949,0.0004159153612608208,80.6331597794031,0.0015007490359473256
6.19,0.04881780798883523,0.14724847747550113,0.13604913005585753,0.288649163604194,0.0016150344187687306,38.22916099105629,0.03972736099929258,0.3714757512456457,0.00041803313043817377,80.51068113580413,0.001498247794892906
6.2,0.049778204405708674,0.14837906419542457,0.1370987510902925,0.2901191170125811,0.001612359597370153,38.25677519683523,0.039551502207437375,0.3741736377800337,0.0004201470816057925,80.3773364793418,0.0014955444910289219
6.21,0.05072872841408925,0.14950447256437455,0.13813819020510484,0.2915862195458868,0.0016094673121478385,38.284343920890834,0.03936567807453077,0.3768479757659053,0.0004222569234837728,80.23315109297047,0.0014926396524908131
6.22,0.05166910976272362,0.1506244492371077,0.1391671867468686,0.29305026946437973,0.0016063581270670721,38.311867969606446,0.03916992620666221,0.37949809890460723,0.00042436236556819216,80.07815309156508,0.001489533860131886
6.23,0.052599081150602627,0.15173874172304058,0.1401854821986327,0.29451106561742546,0.0016030326628248698,38.339348143471135,0.03896428773281792,0.3821233448731131,0.00042646311820708206,79.91237341811814,0.0014862277474371834
6.24,0.05351837821510172,0.1528470984524977,0.14119282025112823,0.2959684074961025,0.0015994915967584564,38.36678523688254,0.03874880734907491,0.38472305552055386,0.0004285588926762655,79.73584583917685,0.0014827220004232139
6.25,0.05442673952953163,0.15394926884282142,0.14218894687354183,0.2974220952857136,0.0015957356627385331,38.39418003795107,0.038523533365874045,0.38729657706332277,0.00043064940125503995,79.54860693952236,0.00147901735752355
6.26,0.05532390660875061,0.15504500336432714,0.1431736103838342,0.29887192991818173,0.0015917656510473343,38.42153332830537,0.03828851775871977,0.38984326027872607,0.00043273435730168807,79.35069611609038,0.0014751146094603234
6.2700000000000005,0.05620962392168958,0.15613405360608526,0.14414656151858196,0.30031771312431355,0.0015875824082415089,38.448845882899285,0.038043816222692595,0.39236246069714714,0.0004348134753287917,79.14215557113569,0.0014710145991016273
6.28,0.05708363890980925,0.15721617234151347,0.14510755350232293,0.301759247485918,0.0015831868369998333,38.47611846982013,0.03778948823120181,0.39485353879269397,0.0004368864710783325,78.92303030464019,0.0014667182213048656
6.29,0.05794570201064767,0.15829111359376133,0.14605634211638283,0.3031963364877656,0.0015785798959558064,38.503351850098596,0.0375255970994535,0.3973158601722982,0.0004389530615965574,78.69336810596741,0.0014622264227460667
6.3,0.05879556668573444,0.15935863270087003,0.1469926857671633,0.304628784569375,0.0015737625995151325,38.530546777520215,0.037252210053161705,0.399748795763232,0.0004410129653085891,78.45321954476363,0.001457540201735205
6.3100000000000005,0.05963298945224675,0.16041848638068945,0.14791634555387076,0.3060563971766102,0.0015687360176581493,38.55770399843835,0.03696939830308926,0.40215172199901195,0.000443065902092761,78.2026379611087,0.001452660608017563
6.32,0.06045772991786593,0.16147043279553575,0.1488270853356655,0.30747898081307984,0.001563501275727233,38.58482425158896,0.036677237126072584,0.40452402100365464,0.0004451115933546587,77.94167945491763,0.0014475887425611776
6.33,0.0612695508183644,0.16251423161657155,0.1497246717982115,0.3088963430913175,0.001558059554199224,38.61190826790703,0.0363758059532583,0.40686508077425265,0.0004471497621008443,77.6704028745957,0.0014423257573304175
6.34,0.062068218057513,0.16354964408789194,0.15060887451960642,0.31030829278373623,0.0015524120884429255,38.638956770344855,0.03606518846636555,0.4091742953618347,0.00044918013301224784,77.38886980494931,0.001436872855045732
6.3500000000000005,0.06285350074895034,0.16457643309029837,0.15147946603567244,0.3117146398733378,0.001546560168461719,38.665970473691985,0.03574547270288141,0.41145106505047707,0.0004512024325172024,77.09714455435508,0.00143123128892964
6.36,0.06362517125969984,0.16559436320474377,0.15233622190458848,0.31311519560416684,0.0015405051386213706,38.692950084397324,0.03541675117120665,0.41369479653463104,0.0004532163888641065,76.79529414119048,0.0014254023624390027
6.37,0.06438300525505779,0.16660320077543142,0.15317892077084422,0.3145097725314943,0.0015342483973630706,38.719896300392946,0.035079120976888645,0.415904903094632,0.0004552217321936911,76.48338827952834,0.001419387428983641
6.38,0.06512678174460837,0.16760271397255058,0.15400734442849734,0.3158981845717168,0.0015277913969017785,38.74680981091997,0.03473268396121886,0.41808080477035503,0.00045721819461087425,76.1614993640991,0.0014131878916313716
6.390000000000001,0.06585628312914969,0.16859267285463161,0.15482127788371444,0.3172802470519584,0.0015211356429099447,38.77369129635657,0.034377546853626234,0.4202219285329804,0.0004592055102561812,75.8297024545238,0.0014068052027995234
6.4,0.06657129524833873,0.169572849430504,0.15562050941657796,0.3186557767593619,0.0015142826941866828,38.800541428047836,0.03401382143947878,0.4223277084548378,0.0004611834153767137,75.48807525882174,0.001400240863933002
6.41,0.06727160742888486,0.1705430177208397,0.15640483064213917,0.32002459199005495,0.0015072341623124594,38.82736086813813,0.03364162474510615,0.4243975858772866,0.0004631516483966467,75.13669811619651,0.0013934964251689811
6.42,0.06795701253313892,0.17150295381926609,0.15717403657070111,0.321386512597779,0.0014999917112893872,38.854150269405295,0.03326107924208783,0.42643100957660507,0.00046510994998723467,74.77565397910404,0.001386573484988309
6.43,0.06862730700794177,0.1724524359530304,0.15792792566731145,0.3227413600421671,0.0014925570571672191,38.880910275097285,0.03287231307311419,0.4284274359278459,0.00046705806313630804,74.40502839460783,0.0013794736898536928
6.44,0.06928229093360916,0.1733912445432001,0.1586662999104488,0.32408895743665694,0.0014849319676551074,38.90764151877108,0.032475460302030065,0.4303863290666265,0.00046899573321724066,74.02490948502476,0.0013721987338347638
6.45,0.06992176807294262,0.1743191622643824,0.15938896484988468,0.3254291295960274,0.0014771182617192365,38.93434462413385,0.0320706611910126,0.4323071610488173,0.00047092270805737063,73.63538792786662,0.0013647503582201134
6.46,0.07054554592016667,0.17523597410394595,0.1600957296637037,0.32676170308354385,0.0014691178091664331,38.96102020488663,0.031658062508231256,0.4341894120080915,0.00047283873800585364,73.23655693508242,0.0013571303511163725
6.47,0.07115343574970162,0.17614146742072917,0.16078640721446488,0.32808650625770075,0.0014609325302138228,38.98766886457026,0.03123781786978888,0.4360325703113026,0.00047474357600093284,72.82851223160536,0.0013493405470344612
6.48,0.07174525266469006,0.17703543200321847,0.16146081410448795,0.3294033693185478,0.0014525643950446785,39.01429119641397,0.0308100881202621,0.4378361327116531,0.000476636977636605,72.41135203321132,0.0013413828264630875
6.49,0.07232081564520225,0.17791766012718038,0.16211877073024725,0.3307121243535877,0.0014440154233505346,39.04088778318637,0.0303750417567568,0.43959960449961927,0.00047851870122866594,71.98517702369267,0.0013332591154296093
6.5,0.07287994759605204,0.17878794661273173,0.1627601013358574,0.3320126053832321,0.0014352876838596986,39.067459197049054,0.029932855402080193,0.44132249965159703,0.0004803885078801158,71.5500903313542,0.0013249713850483566
6.51,0.07342247539416075,0.17964608888083214,0.1633846340656349,0.3333046484058033,0.0014263832938522603,39.094005999412786,0.029483714333422853,0.44300434097623415,0.0004822461615459079,71.10619750483552,0.0013165216510565433
6.5200000000000005,0.07394822993541197,0.18049188700918273,0.1639922010157196,0.3345880914420705,0.0014173044186617384,39.12052874079641,0.02902781307385593,0.44464466025841376,0.000484091429097022,70.65360648826781,0.0013079119733378603
6.53,0.0744570461809441,0.18132514378751588,0.16458263828474062,0.33586277457930663,0.0014080532711634615,39.1470279606883,0.02856535605500136,0.44624299840085474,0.00048592408038384497,70.1924275957689,0.0012991444554338915
6.54,0.07494876320283249,0.18214566477226055,0.16515578602351136,0.3371285400148546,0.0013986321112498346,39.17350418741073,0.02809655836044687,0.44779890556329405,0.0004877438882988418,69.72277348528485,0.0012902212440434452
6.55,0.07542322422911579,0.1829532583405674,0.16571148848373915,0.33838523209919097,0.0013890432452925991,39.19995793798688,0.0276216465608821,0.44931194129921886,0.0004895506288384983,69.2447591317829,0.0012811445285099605
6.5600000000000005,0.07588027668812526,0.1837477357436798,0.16624959406573442,0.33963269737847424,0.001379289025592242,39.22638971801078,0.02714085965355092,0.4507816746901127,0.0004913440811645203,68.7585017998041,0.0012719165402970793
6.57,0.0763197722520784,0.1845289111596343,0.16676995536510494,0.3408707846365675,0.001369371849814668,39.25280002151995,0.026654450120486988,0.4522076844771831,0.0004931240276642719,68.26412101538058,0.0012625395524525473
6.58,0.0767415668799011,0.18529660174527648,0.16727242921842145,0.34209934493652217,0.0013592941604152983,39.279189330871084,0.026162685122158764,0.4535895591905382,0.000494890254010434,67.76173853732661,0.0012530158790605569
6.59,0.07714552085924475,0.18605062768757824,0.1677568767478405,0.3433182316615121,0.0013490584440507222,39.305558116618606,0.025665847845639578,0.45492689727577856,0.0004966425492198696,67.25147832790846,0.0012433478746826725
6.6000000000000005,0.07753149884766772,0.18679081225424046,0.16822316340467106,0.34452730055520675,0.001338667230978055,39.33190683739618,0.025164239029282748,0.45621930721797266,0.0004983807057116785,66.73346652290203,0.0012335379337874933
6.61,0.07789936991295172,0.18751698184356844,0.16867115901187169,0.345726409761572,0.0013281230944421592,39.35823593980125,0.024658178689172475,0.45746640766298374,0.000500104519364424,66.20783140104513,0.0012235884901691798
6.62,0.07824900757252648,0.18822896603360456,0.1691007378054653,0.34691541986408725,0.0013174286500508782,39.384545858282586,0.024148008076383117,0.4586678275361169,0.0005018137895725173,65.67470335289222,0.0012135020163549994
6.63,0.07858028983197686,0.18892659763050554,0.16951177847485926,0.34809419392436874,0.0013065865551384363,39.410837015030985,0.023634091898368372,0.45982320615805494,0.0005035083193017433,65.13421484907936,0.0012032810230020335
6.640000000000001,0.07889309922260944,0.1896097127161494,0.16990416420205723,0.3492625975201865,0.0012955995081171687,39.43710981987298,0.023116820842651233,0.4609321933580523,0.0005051879151439125,64.5865004080072,0.001192928058283218
6.65,0.07918732283805585,0.19027815069495974,0.17027778269975266,0.350420498782867,0.0012844702478177572,39.46336467016774,0.02259661444643097,0.4619944495843575,0.000506852387370623,64.0316965629511,0.0011824457072628469
6.66,0.07946285236989248,0.1909317543399328,0.17063252624829045,0.3515677684340679,0.001273201552818118,39.48960195070715,0.022073924361759156,0.46300964601183364,0.0005085015499861192,63.46994182860568,0.0011718365912617107
6.67,0.07971958414225712,0.1915703698378552,0.1709682917314866,0.35270427982191704,0.0012617962407611234,39.51582203361904,0.021549238072523572,0.4639774646467496,0.0005101352207792301,62.90137666707241,0.0011611033672120417
6.68,0.07995741914544438,0.19219384683369872,0.1712849806712937,0.3538299089565045,0.001250257167661339,39.542025278273755,0.02102308312649972,0.4648975984287095,0.0005117532213743748,62.32614345329993,0.0011502487270024127
6.69,0.08017626306846311,0.1928020384741798,0.17158249926130265,0.35494453454471725,0.0012385872272009397,39.56821203119388,0.020496031952956986,0.46576975132969733,0.0005133553772816197,61.7443864399847,0.0011392753968127568
6.7,0.08037602633053996,0.19339480145047092,0.17186075839906925,0.3560480380244081,0.0012267893500149832,39.594382625967285,0.019968707343347943,0.46659363845020524,0.0005149415179457739,61.15625172194129,0.0011281861364397002
6.71,0.08055662411155443,0.19397199604005208,0.17211967371725578,0.3571403035978868,0.0012148665029662433,39.62053738316352,0.01944178867881712,0.46736898611241984,0.000516511476794507,60.56188719995212,0.0011169837386123544
6.72,0.08071797638139191,0.19453348614768926,0.1723591656135783,0.35822121826472675,0.0012028216884097632,39.64667661025352,0.01891601899263547,0.46809553195044146,0.0005180650912854797,59.961442544104735,0.0011056710282987521
6.73,0.08086000792820203,0.1950791393455295,0.17257915927954928,0.35929067185387553,0.0011906579434473302,39.67280060153272,0.018392212956670536,0.4687730249975076,0.0005196022029524699,59.35506915662677,0.001094250862003116
6.74,0.08098264838555072,0.19560882691229947,0.1727795847280073,0.3603485570550617,0.0011783783391720664,39.69890963804748,0.01787126587638463,0.4694012257701987,0.0005211226574504826,58.742920134228,0.001082726127054134
6.75,0.08108583225845559,0.196122423871597,0.17296037681942472,0.3613947694494878,0.001165985979903333,39.72500398752504,0.017354163765361093,0.4699799063495994,0.0005226263045998322,58.12515022995968,0.0010710997408843999
6.76,0.0811694989482947,0.19661980902926424,0.17312147528698457,0.3624292075398014,0.0011534840024121098,39.75108390430684,0.016841994543390564,0.47050885045939134,0.0005241129984291816,57.501915814599094,0.0010593746503012541
6.7700000000000005,0.0812335927765802,0.19710086500983115,0.17326282476041907,0.36345177277933577,0.0011408755751371054,39.77714962928533,0.01633596035537575,0.4709878535408564,0.0005255825972175288,56.873374837571774,0.0010475538307491718
6.78,0.08127806300758916,0.19756547829201918,0.17338437478860186,0.3644623696006113,0.0011281638973917594,39.80320138984423,0.015837390933252222,0.47141672282476493,0.000527034963535128,56.23968678742005,0.001035640285563904
6.79,0.0813028638698446,0.1980135392432942,0.1734860798608865,0.36546090544308973,0.001115352198562353,39.829239399802354,0.015347757808831844,0.47179527740012944,0.0005284699642833313,55.601012651828,0.0010236370452185567
6.8,0.0813079545764412,0.19844494215345868,0.17356789942718384,0.3664472907801725,0.0011024437372974297,39.85526385936089,0.014868689018517327,0.4721233482798001,0.0005298874707333434,54.957514877213534,0.0010115471665618208
6.8100000000000005,0.08129329934421055,0.1988595852672728,0.1736297979167726,0.3674214391454369,0.0010894418006887527,39.88127495505423,0.014401983705913397,0.4724007784628846,0.0005312873585638747,54.309357327898205,0.0009993737320485327
6.82,0.08125886741172227,0.19925737081609546,0.17367174475583544,0.3683832671581007,0.0010763497034439976,39.90727285970446,0.013949625710200891,0.47262742299396854,0.0005326695078976837,53.65670524486537,0.000987119848962766
6.83,0.08120463305611816,0.19963820504853494,0.17369371438371564,0.36933269454770906,0.0010631707870513854,39.93325773237926,0.013513794815493455,0.47280314901912107,0.0005340338033369977,52.99972520411645,0.0009747886486336613
6.84,0.08113057560877747,0.20000199826010057,0.1736956862678885,0.370269644178036,0.0010499084189364923,39.95922971835345,0.013096873829282759,0.472927835838665,0.0005353801339978012,52.33858507463707,0.0009623832856442055
6.8500000000000005,0.08103667946981252,0.20034866482184602,0.17367764491764173,0.37119404207019246,0.001036565991611451,39.985188949074214,0.012701449079264562,0.47300137495669387,0.0005367083935429815,51.67345397598408,0.0009499069370331399
6.86,0.08092293412139552,0.20067812320799566,0.17363957989646053,0.3721058174249373,0.0010231469218167455,40.011135542129836,0.012330301328891246,0.4730236701273206,0.0005380184802143242,51.0045022355033,0.0009373628014902407
6.87,0.08078933413991762,0.2009902960225459,0.17358148583311284,0.3730049026441798,0.0010096546496558513,40.03706960122212,0.011986383631858572,0.47299463739763925,0.0005393102968633447,50.33190134519066,0.0009247540985451478
6.88,0.08063587920698323,0.20128511002483243,0.17350336243142978,0.37389123335167185,0.0009960926377229258,40.062991216142414,0.011672782465516729,0.47291420514738647,0.0005405837509809507,49.65582391820673,0.0009120840677499697
6.890000000000001,0.08046257411924389,0.20156249615405658,0.17340521447877874,0.3747647484128808,0.0009824643702237743,40.088900462751276,0.011392658864301502,0.47278231412528665,0.0005418387547259255,48.97644364505627,0.0008993559678558797
6.9,0.08026942879707687,0.2018223895527623,0.17328705185322502,0.3756253899540385,0.0009687733520903405,40.114797402961834,0.011149167510569496,0.4725989174820679,0.0005430752249522225,48.29393524944477,0.0008865730759839158
6.91,0.08005645829211565,0.20206472958925664,0.17314888952937862,0.37647310338035883,0.0009550231080889366,40.140682084726784,0.010945354064844384,0.47236398080013486,0.0005442930832350633,47.60847444382304,0.0008737386867901895
6.92,0.07982368279364084,0.20228945987896702,0.17299074758292451,0.37730783739342155,0.0009412171819224465,40.166554542029026,0.010784034451258123,0.47207748211988676,0.000545492255895833,46.92023788463125,0.0008608561116257328
6.93,0.07957112763384135,0.20249652830472756,0.17281265119383352,0.37812954400771326,0.0009273591353267341,40.192414794876015,0.010667663992590877,0.471739411962669,0.0005466726740257619,46.22940312725424,0.0008479286776912114
6.94,0.0792988232919582,0.2026858870359892,0.1726146306482517,0.37893817856632317,0.0009134525471615137,40.21826284929781,0.010598208362950993,0.4713497733503477,0.0005478342735083898,45.53614858070061,0.000834959727186695
6.95,0.07900680539732471,0.2028574925469457,0.17239672133906733,0.3797336997557875,0.0008995010124958851,40.24409869734873,0.010577031058255469,0.47090858182149675,0.0005489769950408038,44.840653462015936,0.0008219526164567505
6.96,0.07869511473131885,0.20301130563357178,0.17215896376515433,0.38051606962007856,0.0008855081416888123,40.26992231711275,0.010604812227197459,0.47041586544418995,0.000550100784153642,44.143097750443914,0.0008089107151310321
6.97,0.07836379722824632,0.20314729142956492,0.1719014035292905,0.38128525357373305,0.0008714775594647446,40.29573367271259,0.010681510566964661,0.46987166482538817,0.0005512055912298606,43.44366214134532,0.0007958374052606464
6.98,0.07801290397517505,0.20326541942118823,0.17162409133475146,0.3820412204141166,0.000857412903984668,40.321532714322466,0.010806373916403671,0.4692760331169149,0.0005522913715222538,42.74252799988921,0.0007827360804504653
6.99,0.07764249121074424,0.20336566346100676,0.17132708298057958,0.3827839423328196,0.0008433178259127816,40.34731937818451,0.010977996620309636,0.4686290360180151,0.0005533580851697247,42.03987731452602,0.0007696101449876654
7.0,0.07725262032297489,0.20344800178051461,0.17101043935552857,0.38351339492618153,0.000829195987479092,40.373093586628954,0.011194414734687474,0.4679307517744893,0.0005544056972122987,41.33589265025711,0.000756463012966684
7.01,0.07684335784611107,0.20351241700164638,0.17067422643068442,0.3842295572049386,0.0008150510615381353,40.3988552480979,0.011453225501837758,0.46718127117439967,0.0005554341776048767,40.63075710171139,0.0007432981074108352
7.0200000000000005,0.07641477545652535,0.20355889614717015,0.1703185152507644,0.3849324116029934,0.0008008867306240852,40.42460425717283,0.011751716122185459,0.4663806975403452,0.0005564435012297214,39.9246542460417,0.000730118859390826
7.03,0.07596694996772571,0.20358743064995716,0.16994338192409497,0.38562194398530264,0.0007867066860025067,40.45034049460579,0.012086988436631179,0.4655291467183,0.0005574336479076751,39.21776809565405,0.000716928707140401
7.04,0.07549996332450569,0.2035980163611246,0.16954890761127103,0.3862981436548791,0.0007725146267190011,40.476063827354174,0.012456069657722519,0.4646267470630149,0.0005584046024081023,38.51028305078175,0.000703731095169319
7.05,0.07501390259628389,0.20359065355704914,0.16913517851249948,0.38696100335890726,0.0007583142586449624,40.501774108619294,0.012856003464863807,0.46367363941998174,0.0005593563544575535,37.80238385191577,0.0006905294733739455
7.0600000000000005,0.07450885996968563,0.20356534694524606,0.1687022858536288,0.3876105192939684,0.0007441092935207464,40.52747117788849,0.013283919567411845,0.4626699771039579,0.0005602888987471492,37.0942555321059,0.0006773272961456621
7.07,0.0739849327404242,0.2035221056691135,0.16825032587086863,0.3882466911103742,0.000729903447996474,40.55315486098096,0.013737082662047498,0.4616159258740525,0.0005612022349386796,36.38608336914408,0.0006641280214773301
7.08,0.0734422233045471,0.20346094331153758,0.16777939979420287,0.3888695219156063,0.0007157004426707201,40.57882497009716,0.014212923428110633,0.4605116639053766,0.0005620963676694157,35.67805283764244,0.0006509351100680504
7.09,0.07288083914911993,0.2033818778973572,0.1672896138295001,0.38947901827686043,0.000701504001127351,40.60448130387194,0.014709054965252438,0.4593573817572593,0.0005629713065556323,34.970349561018786,0.0006377520244264597
7.1000000000000005,0.07230089284242895,0.2032849318946862,0.16678107913932622,0.390075190222694,0.0006873178489707666,40.63012364743114,0.015223278153105618,0.4581532823380325,0.0005638270661948407,34.263159263402756,0.0006245822279727959
7.11,0.07170250202379384,0.2031701322150911,0.16625391182246343,0.39065805124377434,0.0006731457128597995,40.65575177245196,0.015753579078203215,0.45689958086638965,0.0005646636661667247,33.55666772147503,0.0006114291841399621
7.12,0.07108578939309225,0.20303751021262373,0.16570823289214145,0.3912276182927299,0.0006589913195405163,40.68136543722675,0.016298121148743523,0.4555965048293232,0.0005654811310327868,32.85106071625172,0.0005982963554738341
7.13,0.07045088270011127,0.20288710168170737,0.1651441682529863,0.3917839117830997,0.0006448583948781868,40.70696438673054,0.016855233951003846,0.4542442939366466,0.0005662794903346962,32.14652398482734,0.0005851872027330618
7.140000000000001,0.06979791473385401,0.20271894685387523,0.16456184867669305,0.39232695558738395,0.000630750662888687,40.73254835269199,0.017423400377079987,0.4528432000721099,0.0005670587785913413,31.44324317208954,0.0005721051839885697
7.15,0.06912702331194685,0.20253309039336195,0.16396140977642837,0.3928567770341935,0.0006166718447695618,40.758117053667966,0.0180012431110086,0.4513934872411134,0.0005678190352945866,30.741403782416885,0.0005590537537230357
7.16,0.06843835127031045,0.2023295813915469,0.1633429919799704,0.39337340690449885,0.0006026256579310414,40.78367019512161,0.01858751120903845,0.4498954315150332,0.0005685603049037325,30.04119113137436,0.0005460363619305534
7.17,0.06773204645327918,0.20210847336025026,0.1627067405015933,0.39387687942697913,0.0005886158150272386,40.80920746950389,0.01918106724386362,0.448349320972165,0.0005692826368386805,29.342790297417803,0.0005330564532167293
7.18,0.06700826170437779,0.20186982422388183,0.16205280531270327,0.3943672322724714,0.0005746460229877929,40.834728556338746,0.01978087528905129,0.4467554556352991,0.0005699860854718018,28.64638607362073,0.00052011746589946
7.19,0.06626715485799203,0.20161369631044387,0.1613813411112355,0.39484450654752035,0.0005607199820502273,40.86023312231158,0.02038598988398235,0.44511414740593835,0.0005706707101185126,27.9521629194366,0.0005072228311106235
7.2,0.0655088887322023,0.20134015634138847,0.16069250728981968,0.3953087467870305,0.0005468413847932677,40.88572082136119,0.020995546027649414,0.4434257199951727,0.0005713365750265577,27.260304912509135,0.0004943759718989117
7.21,0.06473363112308601,0.20104927542033146,0.15998646790272325,0.39576000094602126,0.0005330139151713748,40.91119129477529,0.021608750190007835,0.4416905088512239,0.0005719837493640011,26.570995700543058,0.0004815803023340548
7.22,0.0639415548008381,0.20074112902062383,0.159263391631582,0.39619832039048664,0.0005192412475507486,40.93664417128924,0.022224872293010223,0.43990886108367583,0.0005726123072059301,25.884418453248212,0.00046883922661268335
7.23,0.06313283750810883,0.2004157969717833,0.15852345174992774,0.396623759887361,0.0005055270457470805,40.96207906718822,0.02284323859292511,0.43808113538440785,0.0005732223275198718,25.200755814370872,0.0004561561381660365
7.24,0.06230766196101619,0.20007336344478804,0.15776682608652315,0.39703637759359284,0.0004918749620652692,40.98749558641285,0.023463225385832676,0.43620770194524716,0.000573813894149926,24.520189853822906,0.0004435344187697937
7.25,0.06146621585335911,0.19971391693623478,0.1569936969875147,0.39743623504432923,0.0004782886363414041,41.01289332066795,0.024084253455560756,0.43428894237236015,0.0005743870957996191,23.842902019923958,0.00043097743765622287
7.26,0.06060869186463657,0.19933755025136485,0.15620425127741452,0.39782339714021253,0.0004647716949872214,41.03827184953479,0.02470578318512443,0.4323252495974017,0.0005749420260134792,23.169073091766993,0.00041848855062892734
7.2700000000000005,0.059735287672572523,0.19894436048596076,0.15539868021892317,0.3981979321337921,0.0004513277500373355,41.063630740586454,0.025327310257150716,0.43031702778544356,0.0005754787831573393,22.49888313172207,0.0004060710991803807
7.28,0.058846205970956626,0.19853444900711686,0.15457717947160465,0.3985599116150552,0.0004379603981994544,41.0889695495066,0.02594836187457579,0.42826469223970454,0.0005759974703973717,21.83251143808895,0.00039372840961252975
7.29,0.05794165449374197,0.19810792143288788,0.15373994904942676,0.39890941049607775,0.0004246732199078743,41.11428782021127,0.026568493439291536,0.4261686693031048,0.000576498195677858,21.17013649791317,0.0003814637921606645
7.3,0.057021846046496384,0.19766488761081968,0.1528871932771789,0.3992465069948004,0.000411469778380471,41.139585084974,0.02718728563288189,0.4240293962566698,0.0005769810716976976,20.511935939976418,0.00036928054012080365
7.3100000000000005,0.05608699854648855,0.19720546159536578,0.15201912074578133,0.3995712826179328,0.00039835361867945684,41.16486086455409,0.027804341849813775,0.42184732121480933,0.0005774462158856653,19.858086487974607,0.000357181928980834
7.32,0.0551373350729113,0.19672976162419498,0.15113594426649915,0.3998838221429888,0.0003853282667761559,41.19011466832788,0.02841928593925711,0.419622903017499,0.0005778937503744159,19.20876391389631,0.0003451712155556296
